TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
SA,Antonio Daniels,PG,79.0,23.0,26.1,9.4,0.3,1.7,2.1,3.8,0.77,0.18,1.4,1.5,2.8,3.5,7.4,0.46799999999999997,0.9,2.3,0.40399999999999997,1.5,2.0,0.78,2.6,5.1,0.496,1.2670000000000001,0.53
SA,Avery Johnson,PG,55.0,20.0,23.5,5.6,0.4,1.2,1.5,4.3,0.6,0.07,1.1,1.6,4.0,2.4,5.5,0.447,0.0,0.1,0.16699999999999998,0.7,1.1,0.68,2.4,5.4,0.452,1.033,0.45
SA,Danny Ferry,F,80.0,29.0,21.1,5.6,0.7,2.1,2.8,0.9,0.35,0.26,0.6,2.1,1.4,2.2,4.7,0.475,0.9,2.0,0.449,0.3,0.4,0.73,1.3,2.7,0.493,1.195,0.57
SA,Tim Duncan,PF,82.0,82.0,38.7,22.2,3.2,9.0,12.2,3.0,0.85,2.34,3.0,3.0,1.0,8.6,17.1,0.499,0.1,0.3,0.259,5.0,8.1,0.62,8.5,16.8,0.504,1.294,0.5
SA,Derrick Dial,SG,33.0,0.0,6.3,2.6,0.4,0.8,1.2,0.6,0.12,0.18,0.4,0.7,1.8,1.1,2.5,0.434,0.1,0.3,0.2,0.4,0.6,0.57,1.0,2.2,0.466,1.036,0.45
SA,Steve Kerr,G,55.0,1.0,11.8,3.3,0.1,0.5,0.6,1.0,0.29,0.02,0.4,0.5,2.7,1.2,2.9,0.42100000000000004,0.6,1.4,0.429,0.3,0.3,0.93,0.6,1.5,0.415,1.138,0.53
SA,Derek Anderson,SG,82.0,82.0,34.9,15.5,0.9,3.5,4.4,3.7,1.46,0.17,2.0,2.3,1.8,5.0,12.1,0.41600000000000004,1.2,3.1,0.39899999999999997,4.2,4.9,0.85,3.8,9.0,0.42200000000000004,1.278,0.47
SA,Samaki Walker,PF,61.0,1.0,15.8,5.3,1.1,2.9,4.0,0.5,0.16,0.67,1.1,1.7,0.4,2.0,4.1,0.48,0.0,0.0,0.33299999999999996,1.3,2.0,0.63,2.0,4.1,0.48200000000000004,1.274,0.48
SA,Ira Newble,SF,27.0,6.0,6.8,2.0,0.5,0.8,1.3,0.2,0.07,0.15,0.3,0.7,0.9,0.8,2.0,0.382,0.1,0.3,0.444,0.3,0.6,0.5,0.7,1.7,0.37,0.982,0.42
SA,Terry Porter,G,80.0,42.0,21.0,7.2,0.3,2.2,2.5,3.1,0.65,0.14,1.3,1.1,2.4,2.5,5.5,0.44799999999999995,1.1,2.6,0.424,1.2,1.5,0.79,1.4,2.9,0.46799999999999997,1.3019999999999998,0.55
SA,David Robinson,C,80.0,80.0,29.6,14.4,2.6,6.0,8.6,1.5,1.0,2.46,1.5,2.7,1.0,5.0,10.3,0.486,0.0,0.0,0.0,4.4,5.9,0.75,5.0,10.3,0.48700000000000004,1.399,0.49
SA,Sean Elliott,F,52.0,34.0,23.6,7.9,0.3,2.9,3.3,1.6,0.44,0.48,1.0,1.5,1.6,2.8,6.5,0.434,1.1,2.5,0.426,1.2,1.6,0.71,1.7,4.0,0.43799999999999994,1.206,0.51
SA,Shawnelle Scott,C,27.0,1.0,5.3,1.6,0.9,1.0,1.9,0.1,0.19,0.22,0.4,0.9,0.4,0.6,1.5,0.415,0.0,0.0,0.0,0.3,0.8,0.41,0.6,1.5,0.415,1.0490000000000002,0.41
ATL,Hanno Mottola,C,73.0,3.0,13.5,4.4,0.7,1.7,2.4,0.3,0.15,0.12,0.9,2.2,0.4,1.7,3.8,0.444,0.0,0.0,0.0,1.0,1.2,0.81,1.7,3.8,0.449,1.1520000000000001,0.44
ATL,Jason Terry,SG,82.0,77.0,37.7,19.7,0.5,2.8,3.3,4.9,1.27,0.15,2.9,2.5,1.7,7.3,16.7,0.436,1.5,3.8,0.395,3.7,4.4,0.85,5.8,12.9,0.44799999999999995,1.1840000000000002,0.48
ATL,Pepe Sanchez,G,5.0,0.0,6.8,0.0,0.2,0.0,0.2,1.0,0.4,0.0,0.6,0.6,1.7,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0
ATL,Alan Henderson,PF,73.0,42.0,24.8,10.5,2.5,3.1,5.6,0.7,0.7,0.4,1.7,2.2,0.4,4.1,9.2,0.444,0.0,0.0,0.0,2.4,3.7,0.64,4.1,9.2,0.445,1.146,0.44
ATL,Larry Robinson,G,33.0,1.0,19.1,6.0,0.7,1.9,2.6,1.1,0.85,0.06,0.7,1.4,1.5,2.0,5.6,0.364,1.3,3.5,0.379,0.6,0.7,0.88,0.7,2.1,0.33799999999999997,1.082,0.48
ATL,Matt Maloney,G,55.0,27.0,25.5,6.7,0.3,1.9,2.1,2.8,1.02,0.09,1.3,1.7,2.2,2.7,6.3,0.42,0.9,2.6,0.359,0.5,0.6,0.76,1.8,3.7,0.461,1.06,0.49
ATL,Roshown McLeod,F,34.0,25.0,26.7,9.9,1.1,2.4,3.5,1.7,0.68,0.24,1.7,2.6,1.0,4.2,9.7,0.436,0.1,0.6,0.095,1.3,1.5,0.88,4.1,9.1,0.46,1.015,0.44
ATL,Anthony Miller,PF,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5
ATL,Jim Jackson,SF,17.0,14.0,32.4,14.3,1.0,3.6,4.6,2.9,1.12,0.24,2.8,2.5,1.0,4.5,12.8,0.355,0.9,2.2,0.42100000000000004,4.3,5.0,0.86,3.6,10.6,0.341,1.12,0.39
ATL,Lorenzen Wright,PF,71.0,46.0,28.0,12.4,2.5,5.0,7.5,1.2,0.59,0.89,1.8,3.3,0.7,5.1,11.4,0.44799999999999995,0.0,0.0,0.0,2.2,3.0,0.72,5.1,11.4,0.449,1.0859999999999999,0.45
ATL,Dikembe Mutombo,C,49.0,49.0,35.0,9.1,3.8,10.3,14.1,1.1,0.41,2.8,1.9,2.8,0.6,3.4,7.2,0.47700000000000004,0.0,0.0,0.0,2.2,3.1,0.69,3.4,7.2,0.47700000000000004,1.2570000000000001,0.48
ATL,Tony Smith,G,6.0,0.0,13.0,2.8,0.3,0.2,0.5,1.7,1.17,0.0,1.5,2.0,1.1,1.3,3.8,0.348,0.0,0.3,0.0,0.2,0.3,0.5,1.3,3.5,0.381,0.7390000000000001,0.35
ATL,Toni Kukoc,SF,17.0,14.0,36.4,19.7,1.1,4.6,5.7,6.2,0.76,0.29,3.0,2.1,2.1,7.3,14.8,0.49200000000000005,2.2,4.6,0.48100000000000004,2.9,4.2,0.68,5.1,10.2,0.49700000000000005,1.329,0.57
ATL,Sean Colson,G,3.0,0.0,4.7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7,0.0,1.5,0.0,1.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0
ATL,Dion Glover,SG,57.0,7.0,16.3,5.9,0.7,1.6,2.3,1.2,0.86,0.18,0.9,1.6,1.3,2.5,5.9,0.42,0.2,0.8,0.196,0.8,1.2,0.68,2.3,5.1,0.455,1.006,0.43
ATL,Brevin Knight,PG,47.0,43.0,29.0,6.9,0.5,3.0,3.4,6.1,2.02,0.06,1.8,2.9,3.4,2.9,7.6,0.385,0.0,0.2,0.1,1.0,1.3,0.82,2.9,7.4,0.39299999999999996,0.91,0.39
ATL,Anthony Johnson,PG,25.0,0.0,11.2,2.6,0.1,0.8,0.9,1.4,0.68,0.2,0.8,1.6,1.7,1.0,2.8,0.366,0.0,0.1,0.0,0.5,0.7,0.71,1.0,2.7,0.382,0.9009999999999999,0.37
ATL,DerMarr Johnson,SF,78.0,21.0,16.8,5.1,0.7,1.6,2.3,0.8,0.55,0.38,1.2,1.7,0.7,1.9,5.0,0.374,0.5,1.6,0.32299999999999995,0.8,1.1,0.74,1.4,3.4,0.39899999999999997,1.018,0.43
ATL,Cal Bowdler,F,44.0,0.0,8.5,3.2,0.7,1.1,1.8,0.1,0.23,0.48,0.3,1.0,0.4,1.2,2.6,0.465,0.0,0.1,0.2,0.8,0.9,0.83,1.2,2.5,0.47700000000000004,1.228,0.47
ATL,Ira Bowman,G,3.0,0.0,6.3,0.0,0.3,0.3,0.7,2.3,0.0,0.0,0.3,0.0,7.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
ATL,Nazr Mohammed,C,28.0,19.0,25.6,12.3,3.5,5.5,9.0,0.6,0.82,1.0,2.0,2.6,0.3,4.8,10.0,0.48,0.0,0.0,0.0,2.7,3.5,0.77,4.8,10.0,0.48200000000000004,1.228,0.48
ATL,Chris Crawford,SF,47.0,22.0,19.2,6.8,0.6,1.7,2.3,0.8,0.45,0.34,1.3,2.5,0.6,2.6,5.7,0.452,0.1,0.5,0.273,1.4,1.8,0.82,2.5,5.2,0.46799999999999997,1.178,0.46
ATL,Andy Panko,F,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA,Bruce Bowen,SF,82.0,72.0,32.7,7.6,0.5,2.4,3.0,1.6,1.01,0.65,0.9,3.3,1.8,2.6,7.1,0.363,1.3,3.7,0.336,1.2,2.0,0.61,1.3,3.4,0.39399999999999996,1.072,0.45
MIA,Alonzo Mourning,C,13.0,3.0,23.5,13.6,2.7,5.1,7.8,0.9,0.31,2.38,2.2,1.8,0.4,5.6,10.8,0.518,0.0,0.1,0.0,2.4,4.2,0.56,5.6,10.7,0.521,1.255,0.52
MIA,Duane Causwell,C,31.0,14.0,12.4,2.5,0.7,1.9,2.7,0.2,0.26,0.58,0.7,2.2,0.2,1.0,2.7,0.376,0.0,0.0,0.0,0.4,0.8,0.48,1.0,2.7,0.376,0.894,0.38
MIA,Todd Fuller,C,10.0,0.0,7.7,2.8,0.7,1.1,1.8,0.1,0.3,0.2,0.3,1.0,0.3,1.0,3.5,0.28600000000000003,0.0,0.0,0.0,0.8,0.8,1.0,1.0,3.5,0.28600000000000003,0.8,0.29
MIA,Anthony Mason,F,80.0,80.0,40.7,16.1,2.1,7.5,9.6,3.1,1.0,0.31,2.2,2.9,1.4,5.8,11.9,0.48200000000000004,0.0,0.0,0.0,4.6,5.9,0.78,5.8,11.9,0.48200000000000004,1.3519999999999999,0.48
MIA,Cedric Ceballos,F,27.0,0.0,14.6,6.9,1.0,2.0,3.0,0.5,0.37,0.15,0.9,1.6,0.6,2.7,5.9,0.462,0.4,1.2,0.33299999999999996,1.1,1.2,0.88,2.3,4.7,0.496,1.177,0.5
MIA,Brian Grant,PF,82.0,79.0,33.8,15.2,2.6,6.1,8.8,1.2,0.73,0.87,2.1,3.6,0.6,5.9,12.3,0.479,0.0,0.0,0.0,3.4,4.3,0.8,5.9,12.3,0.48,1.238,0.48
MIA,A.C. Green,F,82.0,1.0,17.2,4.5,1.3,2.5,3.8,0.5,0.37,0.1,0.5,1.5,0.9,1.8,4.0,0.444,0.0,0.1,0.0,1.0,1.4,0.71,1.8,3.9,0.45299999999999996,1.133,0.44
MIA,Eddie House,SG,50.0,0.0,11.0,5.0,0.1,0.7,0.8,1.0,0.26,0.0,0.7,1.2,1.5,2.1,4.9,0.42100000000000004,0.4,1.1,0.345,0.5,0.7,0.69,1.7,3.8,0.44299999999999995,1.016,0.46
MIA,Jamal Robinson,F,6.0,0.0,12.0,1.0,0.5,1.3,1.8,0.3,1.0,0.0,0.5,1.2,0.7,0.5,3.7,0.136,0.0,0.3,0.0,0.0,0.0,0.0,0.5,3.4,0.15,0.273,0.14
MIA,Tim Hardaway,G,77.0,77.0,33.9,14.9,0.3,2.3,2.6,6.3,1.17,0.08,2.5,2.0,2.6,5.3,13.5,0.392,2.5,6.7,0.366,1.9,2.4,0.8,2.8,6.8,0.41700000000000004,1.104,0.48
MIA,Don MacLean,F,8.0,1.0,9.5,3.9,0.9,1.4,2.3,0.5,0.63,0.13,1.3,1.1,0.4,1.3,2.5,0.5,0.3,0.3,1.0,1.1,1.5,0.75,1.0,2.2,0.444,1.55,0.55
MIA,Eddie Jones,SG,63.0,58.0,36.2,17.4,1.2,3.4,4.6,2.7,1.75,0.92,2.1,2.9,1.3,6.2,13.8,0.445,1.4,3.8,0.37799999999999995,3.6,4.3,0.84,4.8,10.0,0.47100000000000003,1.256,0.5
MIA,Dan Majerle,G,53.0,19.0,24.6,5.0,0.4,2.8,3.1,1.7,1.0,0.28,0.7,1.8,2.5,1.6,4.9,0.336,1.1,3.4,0.315,0.7,0.8,0.82,0.5,1.5,0.385,1.031,0.45
MIA,Ricky Davis,SG,7.0,0.0,10.0,4.6,0.1,0.9,1.0,1.6,0.71,0.29,0.7,1.0,2.2,1.7,4.1,0.414,0.1,0.1,1.0,1.0,1.1,0.88,1.6,4.0,0.39299999999999996,1.103,0.43
MIA,Anthony Carter,PG,72.0,6.0,22.6,6.4,0.6,1.9,2.5,3.7,1.01,0.14,1.7,2.1,2.3,2.7,6.7,0.406,0.1,0.6,0.15,0.9,1.4,0.63,2.6,6.1,0.43,0.96,0.41
ORL,Andrew DeClercq,C,67.0,51.0,13.5,3.9,1.4,2.2,3.5,0.5,0.61,0.49,0.8,3.0,0.6,1.6,2.9,0.5539999999999999,0.0,0.0,0.0,0.7,1.2,0.57,1.6,2.9,0.5539999999999999,1.3519999999999999,0.55
ORL,Don Reid,F,65.0,7.0,11.8,3.2,1.3,2.4,3.7,0.3,0.35,0.83,0.7,2.9,0.4,1.3,2.2,0.5660000000000001,0.0,0.0,0.0,0.7,1.2,0.61,1.3,2.2,0.5660000000000001,1.4480000000000002,0.57
ORL,John Amaechi,PF,82.0,36.0,20.9,7.9,0.9,2.3,3.3,0.9,0.34,0.35,1.5,2.1,0.6,2.9,7.2,0.4,0.0,0.1,0.0,2.1,3.4,0.63,2.9,7.1,0.405,1.0979999999999999,0.4
ORL,Bo Outlaw,PF,80.0,69.0,31.7,7.3,2.6,5.1,7.7,2.8,1.31,1.71,1.8,3.0,1.6,2.8,4.6,0.614,0.0,0.0,0.5,1.6,2.8,0.57,2.8,4.6,0.615,1.5819999999999999,0.62
ORL,James Robinson,G,6.0,0.0,8.3,1.7,0.0,1.3,1.3,0.0,0.67,0.17,0.7,0.8,0.0,0.7,1.8,0.364,0.3,0.8,0.4,0.0,0.0,0.0,0.4,1.0,0.33299999999999996,0.909,0.45
ORL,Mike Miller,SF,82.0,62.0,29.1,11.9,0.8,3.2,4.0,1.7,0.62,0.23,1.2,2.4,1.4,4.5,10.3,0.436,1.8,4.4,0.40700000000000003,1.1,1.6,0.71,2.7,5.9,0.457,1.1540000000000001,0.52
ORL,Troy Hudson,PG,75.0,7.0,13.4,4.8,0.5,0.9,1.4,2.2,0.49,0.04,1.2,1.1,1.8,1.7,5.0,0.336,0.3,1.5,0.20199999999999999,1.1,1.4,0.82,1.4,3.5,0.392,0.96,0.37
ORL,Dee Brown,G,7.0,0.0,22.1,6.9,0.0,1.6,1.6,1.7,0.57,0.0,1.0,1.4,1.7,2.3,6.3,0.364,1.7,4.6,0.375,0.6,0.7,0.8,0.6,1.7,0.33299999999999996,1.091,0.5
ORL,Darrell Armstrong,PG,75.0,75.0,36.9,15.9,1.3,3.3,4.6,7.0,1.8,0.17,2.7,2.1,2.6,5.5,13.4,0.41200000000000003,1.9,5.4,0.355,2.9,3.3,0.88,3.6,8.0,0.451,1.187,0.48
ORL,Elliot Perry,G,6.0,0.0,6.5,1.7,0.2,0.5,0.7,0.8,0.5,0.0,1.0,0.2,0.8,0.8,1.8,0.455,0.0,0.2,0.0,0.0,0.0,0.0,0.8,1.6,0.5,0.909,0.45
ORL,Pat Garrity,PF,76.0,1.0,20.8,8.3,0.7,2.1,2.8,0.7,0.53,0.2,0.9,3.2,0.8,2.9,7.6,0.387,1.3,2.9,0.433,1.1,1.3,0.87,1.6,4.7,0.358,1.09,0.47
ORL,Cory Alexander,PG,26.0,0.0,8.7,2.0,0.0,1.0,1.0,1.4,0.62,0.0,1.0,1.1,1.4,0.7,2.2,0.321,0.2,0.6,0.25,0.5,0.7,0.67,0.5,1.6,0.35,0.929,0.36
ORL,Tracy McGrady,SG,77.0,77.0,40.1,26.8,2.5,5.0,7.5,4.6,1.51,1.53,2.6,2.1,1.8,10.2,22.4,0.457,0.8,2.2,0.355,5.6,7.6,0.73,9.4,20.2,0.46799999999999997,1.198,0.47
ORL,Michael Doleac,C,77.0,21.0,18.2,6.4,0.9,2.6,3.5,0.8,0.48,0.53,0.8,3.1,1.1,2.9,6.8,0.41700000000000004,0.0,0.0,0.0,0.6,0.8,0.85,2.9,6.8,0.42,0.93,0.42
ORL,Monty Williams,SF,82.0,0.0,14.8,5.0,1.0,1.9,3.0,1.0,0.35,0.2,1.0,1.7,0.9,2.0,4.4,0.445,0.0,0.2,0.077,1.0,1.6,0.64,2.0,4.2,0.45899999999999996,1.126,0.45
ORL,Grant Hill,SF,4.0,4.0,33.3,13.8,2.0,4.3,6.3,6.3,1.25,0.5,2.8,2.3,2.3,4.8,10.8,0.442,0.3,0.3,1.0,4.0,6.5,0.62,4.5,10.5,0.429,1.2790000000000001,0.45
WSH,Richard Hamilton,SG,78.0,42.0,32.3,18.1,1.0,2.1,3.1,2.9,0.96,0.13,2.6,2.6,1.1,7.0,16.0,0.43799999999999994,0.5,1.9,0.27399999999999997,3.6,4.1,0.87,6.5,14.1,0.46,1.13,0.45
WSH,Obinna Ekezie,C,29.0,0.0,9.4,3.5,1.1,1.6,2.6,0.3,0.17,0.17,0.5,1.6,0.6,1.1,2.7,0.41600000000000004,0.0,0.0,0.0,1.3,1.8,0.7,1.1,2.7,0.41600000000000004,1.3119999999999998,0.42
WSH,Laron Profit,SG,35.0,12.0,17.3,4.3,0.5,1.3,1.8,2.5,1.03,0.31,1.3,1.2,1.9,1.6,4.1,0.39399999999999996,0.2,0.7,0.26899999999999996,0.9,1.3,0.73,1.4,3.4,0.42200000000000004,1.07,0.42
WSH,Calvin Booth,C,40.0,22.0,16.0,4.5,1.3,3.0,4.4,0.6,0.43,2.03,0.9,2.3,0.6,1.9,4.2,0.44,0.0,0.0,0.0,0.8,1.1,0.73,1.9,4.2,0.44,1.077,0.44
WSH,Chris Whitney,PG,59.0,31.0,26.0,9.5,0.2,1.6,1.8,4.2,0.93,0.05,1.7,2.5,2.4,3.1,8.0,0.387,1.6,4.2,0.375,1.7,1.9,0.89,1.5,3.8,0.401,1.187,0.49
WSH,Rod Strickland,PG,33.0,28.0,30.9,12.2,0.8,2.4,3.2,7.0,1.3,0.12,2.5,1.7,2.8,4.3,10.0,0.426,0.1,0.5,0.25,3.5,4.5,0.78,4.2,9.5,0.435,1.2109999999999999,0.43
WSH,Michael Smith,F,79.0,29.0,20.4,3.8,2.2,4.9,7.1,1.3,0.72,0.47,0.8,2.0,1.6,1.3,2.8,0.486,0.0,0.0,0.0,1.1,1.9,0.58,1.3,2.8,0.488,1.381,0.49
WSH,Juwan Howard,PF,54.0,54.0,36.7,18.2,2.2,4.8,7.0,2.9,0.85,0.39,3.1,3.4,0.9,7.3,15.3,0.474,0.0,0.0,0.0,3.6,4.7,0.77,7.3,15.3,0.474,1.186,0.47
WSH,Tyrone Nesby,F,48.0,22.0,25.5,8.4,0.7,2.0,2.7,1.4,0.85,0.33,1.1,2.6,1.2,3.1,8.5,0.366,0.8,2.8,0.29100000000000004,1.4,1.7,0.81,2.3,5.7,0.40299999999999997,0.993,0.41
WSH,Mitch Richmond,G,37.0,30.0,32.9,16.2,0.4,2.5,2.9,3.0,1.16,0.19,2.3,2.3,1.3,5.5,13.6,0.40700000000000003,1.2,3.6,0.33799999999999997,3.9,4.3,0.89,4.3,10.0,0.431,1.187,0.45
WSH,Gerard King,F,45.0,3.0,15.7,4.8,0.9,2.0,2.9,0.7,0.31,0.24,1.0,2.1,0.7,2.0,3.9,0.511,0.0,0.0,0.0,0.8,1.0,0.8,2.0,3.9,0.511,1.227,0.51
WSH,Popeye Jones,PF,45.0,1.0,14.2,3.6,1.8,3.0,4.9,0.7,0.42,0.18,0.5,2.1,1.5,1.3,3.4,0.392,0.0,0.1,0.16699999999999998,0.9,1.2,0.75,1.3,3.3,0.401,1.0590000000000002,0.4
WSH,Cherokee Parks,PF,13.0,0.0,13.7,3.7,1.0,2.1,3.1,0.5,0.46,0.85,0.8,1.5,0.7,1.4,2.9,0.474,0.0,0.0,0.0,0.9,1.3,0.71,1.4,2.9,0.474,1.263,0.47
WSH,Loy Vaught,F,14.0,0.0,11.2,3.9,1.1,2.4,3.6,0.5,0.43,0.14,0.6,0.9,0.9,1.8,3.4,0.521,0.0,0.0,0.0,0.3,0.3,1.0,1.8,3.4,0.521,1.125,0.52
WSH,Hubert Davis,SG,15.0,11.0,28.7,10.2,0.7,1.3,2.0,3.3,0.4,0.0,1.7,1.9,2.0,3.8,7.9,0.479,1.3,2.5,0.526,1.3,1.4,0.9,2.5,5.4,0.457,1.286,0.56
WSH,Mike Smith,F,17.0,0.0,10.6,3.0,0.6,0.7,1.3,0.6,0.29,0.18,0.4,0.5,1.4,1.1,3.5,0.322,0.2,1.1,0.16699999999999998,0.6,0.9,0.63,0.9,2.4,0.39,0.8640000000000001,0.35
WSH,Christian Laettner,PF,25.0,13.0,29.3,13.2,1.7,4.4,6.1,2.3,1.24,0.76,2.7,3.3,0.9,4.5,9.1,0.491,0.1,0.4,0.3,4.1,4.9,0.84,4.4,8.7,0.5,1.4469999999999998,0.5
WSH,David Vanterpool,G,22.0,0.0,18.7,5.5,0.7,1.0,1.7,3.0,1.05,0.14,1.7,2.0,1.8,2.1,5.0,0.418,0.0,0.3,0.0,1.4,2.3,0.6,2.1,4.7,0.442,1.109,0.42
WSH,Courtney Alexander,SG,27.0,18.0,33.7,17.0,0.8,2.1,3.0,1.5,1.07,0.07,2.0,2.3,0.8,6.6,14.6,0.44799999999999995,0.5,1.3,0.389,3.3,3.9,0.86,6.1,13.3,0.45399999999999996,1.159,0.47
WSH,Jahidi White,C,68.0,56.0,23.7,8.6,2.6,5.0,7.7,0.3,0.47,1.63,2.0,3.1,0.1,3.0,6.0,0.498,0.0,0.0,0.0,2.6,4.6,0.57,3.0,6.0,0.499,1.429,0.5
WSH,Felipe Lopez,G,47.0,38.0,23.6,8.1,0.6,2.8,3.4,1.6,0.87,0.38,1.2,2.3,1.3,3.0,6.9,0.436,0.1,0.6,0.207,1.9,2.6,0.73,2.9,6.3,0.45799999999999996,1.166,0.44
DEN,Calbert Cheaney,SG,9.0,5.0,17.0,2.3,0.6,1.7,2.2,1.0,0.44,0.22,0.6,1.6,1.8,1.1,3.3,0.33299999999999996,0.0,0.0,0.0,0.1,0.2,0.5,1.1,3.3,0.33299999999999996,0.7,0.33
DEN,Voshon Lenard,SG,80.0,58.0,29.1,12.2,0.6,2.3,2.9,2.4,0.81,0.23,1.3,2.1,1.9,4.2,10.6,0.397,1.8,4.8,0.385,1.9,2.4,0.8,2.4,5.8,0.40700000000000003,1.149,0.48
DEN,Raef LaFrentz,C,78.0,74.0,31.5,12.9,2.2,5.6,7.8,1.4,0.47,2.64,1.2,3.7,1.1,5.0,10.4,0.47700000000000004,0.7,1.8,0.36700000000000005,2.3,3.4,0.7,4.3,8.6,0.499,1.2409999999999999,0.51
DEN,James Posey,SF,82.0,82.0,27.5,8.1,1.5,3.7,5.3,2.0,1.13,0.49,1.2,2.8,1.6,3.0,7.2,0.41200000000000003,0.8,2.6,0.3,1.4,1.7,0.82,2.2,4.6,0.47700000000000004,1.129,0.47
DEN,Anthony Goldwire,PG,20.0,0.0,10.1,4.1,0.1,0.6,0.6,1.7,0.45,0.0,0.8,0.7,2.3,1.5,4.0,0.375,0.5,1.7,0.265,0.7,0.9,0.76,1.0,2.3,0.457,1.025,0.43
DEN,Antonio McDyess,PF,70.0,70.0,36.5,20.8,3.4,8.6,12.1,2.1,0.61,1.46,2.3,3.1,0.9,8.2,16.6,0.495,0.0,0.0,0.0,4.3,6.2,0.7,8.2,16.6,0.495,1.252,0.5
DEN,Mark Strickland,F,46.0,2.0,11.2,4.4,0.9,1.7,2.6,0.4,0.26,0.41,0.5,1.3,0.7,1.8,4.0,0.44299999999999995,0.0,0.0,0.0,0.8,1.3,0.63,1.8,4.0,0.446,1.0859999999999999,0.44
DEN,Kevin Willis,C,43.0,13.0,24.6,9.6,2.5,4.7,7.2,0.7,0.88,0.72,1.1,3.2,0.6,4.2,9.8,0.428,0.0,0.1,0.25,1.2,1.5,0.79,4.2,9.7,0.429,0.981,0.43
DEN,Tracy Murray,SF,13.0,0.0,10.4,3.8,0.3,1.4,1.7,0.7,0.31,0.08,0.5,0.6,1.5,1.3,4.2,0.309,0.5,1.8,0.304,0.7,0.8,0.9,0.8,2.4,0.313,0.909,0.37
DEN,Robert Pack,PG,74.0,11.0,17.0,6.5,0.4,1.4,1.9,4.0,0.88,0.01,1.8,1.5,2.2,2.4,5.8,0.425,0.2,0.4,0.387,1.4,1.9,0.77,2.2,5.4,0.428,1.124,0.44
DEN,Terry Davis,C,19.0,1.0,12.0,1.7,1.3,1.5,2.8,0.4,0.05,0.05,0.3,1.8,1.4,0.6,1.3,0.48,0.0,0.0,0.0,0.5,1.2,0.41,0.6,1.3,0.48,1.32,0.48
DEN,Garth Joseph,C,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0
DEN,Keon Clark,PF,35.0,3.0,21.5,6.5,1.7,3.7,5.3,1.0,0.46,1.26,1.4,2.9,0.7,2.3,5.7,0.41200000000000003,0.0,0.0,0.0,1.8,3.0,0.6,2.3,5.7,0.41200000000000003,1.141,0.41
DEN,Dan McClintock,C,6.0,1.0,9.7,3.0,1.7,1.2,2.8,0.2,0.0,0.33,0.5,1.8,0.3,1.5,3.0,0.5,0.0,0.0,0.0,0.0,0.8,0.0,1.5,3.0,0.5,1.0,0.5
DEN,George McCloud,F,76.0,8.0,26.4,9.6,0.7,2.2,2.9,3.7,0.7,0.36,1.5,2.2,2.4,3.3,8.6,0.382,1.0,3.1,0.32899999999999996,2.0,2.4,0.84,2.3,5.5,0.41100000000000003,1.113,0.44
DEN,Nick Van Exel,PG,71.0,70.0,37.9,17.7,0.6,2.8,3.4,8.5,0.86,0.25,2.3,1.5,3.6,6.5,15.7,0.414,1.9,5.0,0.377,2.9,3.5,0.82,4.6,10.7,0.431,1.1320000000000001,0.47
DEN,Tariq Abdul-Wahad,SF,29.0,12.0,14.5,3.8,0.5,1.6,2.0,0.8,0.48,0.45,1.2,1.9,0.6,1.5,3.8,0.387,0.1,0.3,0.4,0.7,1.2,0.58,1.4,3.5,0.386,1.0,0.41
DEN,Ryan Bowen,SF,57.0,0.0,12.2,3.4,1.1,0.9,2.0,0.5,0.65,0.21,0.4,1.7,1.3,1.4,2.5,0.556,0.1,0.2,0.364,0.5,0.8,0.61,1.3,2.3,0.5710000000000001,1.3259999999999998,0.57
MIN,LaPhonso Ellis,F,82.0,5.0,23.8,9.4,2.4,3.6,6.0,1.1,0.82,0.9,1.3,3.5,0.9,3.6,7.8,0.46399999999999997,0.1,0.3,0.318,2.1,2.6,0.79,3.5,7.5,0.469,1.202,0.47
